atom_idx x y z attribution binding
9 4.0344 -0.2167 0.5968 0.532 2.6999131437974495
8 4.5107 -0.2352 -0.5646 0.23820000000000008 0.0
12 6.6698 -0.2462 1.4075 0.03700000000000003 0.0
11 6.4657 -1.3696 0.4011 0.0020000000000000018 0.0
0 -2.7131 1.3465 -0.1483 0.0 0.0
19 -4.9928 0.7236 0.3442 0.0 0.0
18 -6.2772 0.9229 0.56 0.0 0.21375595181140947
17 -8.5384 -0.0938 1.093 0.0 0.0
16 -7.0629 -0.0952 0.8196 0.0 0.0
15 -5.9863 -1.4187 0.7682 0.0 0.0
14 -4.5452 -0.5667 0.4057 0.0 0.0
13 -3.2167 -0.9054 0.1972 0.0 0.0
20 -4.0362 1.7156 0.0558 0.0 0.0
1 -2.2523 0.0717 -0.0913 0.0 0.0
5 1.5264 -0.0994 -0.9602 0.0 0.0
4 -0.0395 1.662 -1.0791 0.0 1.1388659826089134
3 0.1462 0.4657 -0.7863 0.0 0.0
2 -0.9221 -0.3068 -0.3102 0.0 0.4892165739258863
6 2.4801 0.9204 -1.4791 -0.006000000000000005 0.0
10 5.8064 -0.8321 -0.7637 -0.038999999999999924 0.04363271659203735
7 3.7808 0.3177 -1.6264 -0.04699999999999993 0.07129636049937184
