atom_idx x y z attribution binding
11 -4.0979 0.2612 -1.2468 0.5652901330310789 1.9482997898105783
9 -4.0914 0.0854 0.0973 0.19490148130295537 0.0
12 -3.0268 0.3528 -2.0233 0.14396489524187506 0.0
13 -1.8252 0.2676 -1.4157 0.06393122250378347 1.0300671260443375
7 -2.4841 -0.2399 1.9762 0.054004635202196116 0.0
14 -1.742 0.0896 -0.0809 0.04593122250378345 0.0
8 -2.8378 -0.009 0.7094 0.03893122250378345 0.0
5 -0.6333 -0.101 0.7651 0.0050000000000000044 0.0
17 2.7448 -0.4836 -0.7276 0.0 0.0
16 1.6155 -2.0767 0.7323 0.0 0.09605290896597025
15 1.4877 -1.0953 -0.2018 0.0 0.0
0 4.7342 1.1469 0.3826 0.0 0.3514535704060032
1 3.3796 1.3654 0.7355 0.0 0.0
6 -1.1754 -0.2969 2.0007 0.0 0.30819924047318026
4 0.743 0.0791 0.3996 0.0 0.0
3 1.1557 1.1766 -0.2794 0.0 0.4327779758557585
2 2.538 1.0056 -0.4541 0.0 0.0
18 2.9094 -0.699 -2.0932 0.0 0.08974292656931498
10 -5.3056 0.0189 0.8305 -0.054949477351916354 0.0
