atom_idx x y z attribution binding
38 -4.2792 1.5682 4.0098 0.06800000000000006 2.6949168047708043
36 -3.405 2.2531 1.9165 0.03514511970534073 0.0
33 1.1575 0.6232 2.9296 0.01200000000000001 0.0
39 -3.7143 2.7247 0.5058 0.00924511970534081 0.0
40 -5.0038 3.1928 0.4597 0.007000000000000006 0.5655160028285782
37 -4.636 1.8923 2.7008 0.00671416944239922 0.0
35 -2.4918 1.1922 1.8662 0.0040000000000000036 2.2057008074665645
31 1.9859 -1.4779 3.8486 0.0030000000000000027 0.0
6 -3.4571 1.5712 -0.48 0.0012451197053408025 0.0
29 3.2093 -0.2378 2.196 0.0010000000000000009 0.2919667733675554
32 2.5355 -0.8153 4.9292 0.0 0.6016290500954439
25 11.0873 -0.3785 -0.6037 0.0 0.0
26 11.1491 -1.1593 -1.7336 0.0 0.0
27 10.023 -1.2755 -2.4954 0.0 0.0
28 4.8894 -0.9188 0.1217 0.0 0.0
0 -6.2669 -2.809 -3.6791 0.0 0.03615365345159036
1 -5.6165 -3.1292 -2.4852 0.0 0.0
41 -6.6158 0.6236 -1.1162 0.0 0.0
42 -6.9786 1.9228 -1.5038 0.0 0.14430850830579395
43 -7.5369 -0.3949 -1.7341 0.0 0.0
44 -8.8401 -0.1013 -1.4041 0.0 0.07577868123168702
45 -7.0926 -1.736 -1.1485 0.0 0.0
24 9.905 0.2438 -0.2953 0.0 0.0
23 8.7925 0.1356 -1.0365 0.0 0.001857493649887945
22 8.8585 -0.6333 -2.1466 0.0 0.0
15 4.0465 0.1233 0.078 0.0 0.0
2 -5.6527 -1.9857 -1.5056 0.0 0.0
3 -5.0391 -0.912 -2.0683 0.0 0.2071319647854075
4 -5.2043 0.3022 -1.4918 0.0 0.0
21 7.6677 -0.8154 -3.0357 0.0 0.0
14 3.1497 0.6032 1.1115 0.0 0.0
13 1.8124 1.7398 -0.4583 0.0 0.19665013147063126
16 4.1794 0.65 -1.1281 0.0 0.04326331776837383
17 5.0663 -0.0215 -1.8287 0.0 0.01791176724153878
18 5.5651 -1.037 -1.1042 0.0 0.0
19 6.5582 -2.0634 -1.4326 0.0 0.0
20 7.0176 -1.9909 -2.7114 0.0 0.00280556370168474
46 -7.9618 -2.7055 -1.6206 0.0 0.07382063751764883
12 1.7673 0.7405 0.5094 -0.0020000000000000018 0.0
34 0.0401 0.2031 3.6323 -0.0040000000000000036 2.1279172140428524
7 -2.033 1.1705 -0.4379 -0.005754880294659204 0.0
9 -1.4959 1.3999 0.9532 -0.006754880294659205 0.0
5 -4.3857 0.5952 -0.4554 -0.007000000000000006 0.6846589766624438
30 1.9654 -0.6405 2.6079 -0.010000000000000009 0.0
8 -1.2653 1.9409 -1.3163 -0.010000000000000009 0.3217361820725264
11 0.7476 1.1641 1.5605 -0.011799999999999922 0.0
10 -0.4337 0.546 1.2349 -0.025999999999999912 1.2791844576540479
