atom_idx x y z attribution binding
1 -1.3516 -0.266 -2.4634 0.29300000000000004 2.1957974117294703
8 -0.6615 -0.7137 1.4215 0.27525873015873026 0.9609659240500129
0 -2.324 -0.7031 -1.6262 0.135 0.0
2 -0.1062 0.0286 -1.9676 0.08000000000000007 0.0
16 2.187 0.2131 1.0583 0.07074999999999998 0.0
19 3.737 1.0123 -0.8777 0.06800000000000006 0.0
7 -0.8171 -0.5513 0.1823 0.05600000000000005 0.0
5 1.4897 0.2302 -0.2933 0.05300000000000005 0.0
17 3.4351 -0.6522 0.9138 0.050000000000000044 0.0
6 0.2264 -0.0934 -0.6498 0.04600000000000004 0.0
4 2.3281 0.6525 -1.2824 0.040000000000000036 0.0
3 1.3577 0.5931 -2.674 0.026000000000000023 0.0
9 -2.0153 -0.828 -0.3344 0.02300000000000002 0.0
10 -3.0783 -1.3 0.5463 0.015000000000000013 0.0
18 4.3067 -0.229 -0.2223 0.0050000000000000044 0.0
12 -3.5035 0.6417 2.1442 0.0 0.5869963482202494
13 -4.3439 1.6485 2.2552 0.0 0.520045609625934
14 -5.1688 1.5836 1.2305 0.0 0.04336440859584616
15 -4.8493 0.5459 0.4834 0.0 0.7879875412937387
11 -3.7926 -0.0856 1.0267 -0.0010000000000000009 0.0
