atom_idx x y z attribution binding
0 -6.5346 2.3038 -0.5531 0.291 4.3874475824029116
1 -5.2113 2.0878 -0.819 0.18799999999999994 0.0
21 -3.4103 0.4349 -0.7507 0.019000000000000017 0.0
6 -2.8393 -0.7749 -0.4462 0.0020000000000000018 0.0
12 4.0542 0.7793 -0.0222 0.0 0.0005403829774175495
13 5.2068 0.2115 0.552 0.0 0.0
20 1.0807 -2.9646 1.0979 0.0 0.0
19 1.5312 -1.675 0.4432 0.0 0.0
18 2.6923 -1.1563 0.6403 0.0 0.0
17 4.1996 2.0072 -0.6415 0.0 0.0
16 5.45 2.6597 -0.6963 0.0 0.0
15 6.5904 2.0711 -0.1128 0.0 0.0
14 6.4355 0.8857 0.4793 0.0 0.0
11 2.8242 -0.0292 -0.0287 0.0 0.0
10 1.6619 0.1533 -0.6724 0.0 0.06308887690479821
9 0.82 -0.8484 -0.4258 0.0 0.0
8 -0.4243 -1.4022 -1.0512 0.0 0.0
5 -3.6416 -1.7221 0.2008 -0.0050000000000000044 0.0
7 -1.631 -1.0983 -0.7459 -0.006000000000000005 0.5406125050657142
2 -4.7144 0.7046 -0.4416 -0.007000000000000006 0.020106714090661733
4 -4.9852 -1.4004 0.4942 -0.030000000000000027 0.0
3 -5.5369 -0.196 0.1806 -0.09600000000000009 0.0
