atom_idx x y z attribution binding
9 0.9092 -0.5261 -0.3623 0.08900000000000008 0.0
10 0.5502 -0.3619 -1.552 0.07100000000000006 3.08521943787143
11 -0.0479 -0.8508 0.5867 0.05500000000000005 1.7755016350719168
13 -1.8798 -2.1946 -0.2457 0.029000000000000026 0.0
21 -2.1679 0.1557 0.2114 0.026000000000000023 0.05686997034484546
12 -1.3611 -0.9804 0.1814 0.025000000000000022 0.0
15 -4.0114 -1.1496 -0.6155 0.02200000000000002 0.0
24 -5.3307 -0.8686 -0.9283 0.015000000000000013 1.4085204410437477
14 -3.1969 -2.288 -0.6438 0.01200000000000001 0.0
16 -3.4692 0.0339 -0.1888 0.008000000000000007 0.04113563151955847
6 4.595 0.1153 -0.7256 0.008000000000000007 0.0
1 4.118 -0.3771 1.5348 0.008000000000000007 0.0
18 -3.9347 2.3384 0.2071 0.008000000000000007 0.0
20 -1.7215 1.3972 0.624 0.006000000000000005 0.0
7 3.2423 -0.0434 -1.0069 0.0040000000000000036 0.0
0 2.7829 -0.5355 1.2666 0.0040000000000000036 0.0
3 6.4212 0.0965 0.9143 0.0 0.0
4 7.268 0.3881 0.0507 0.0 0.0
5 6.8643 -0.0726 2.2021 0.0 0.0
2 5.0414 -0.0541 0.5661 0.0 0.0
23 -6.6699 1.1276 -0.8532 -0.0010000000000000009 0.5890028267477788
8 2.3151 -0.3667 -0.0398 -0.0030000000000000027 0.02185757818687274
17 -4.3609 1.0703 -0.2059 -0.006000000000000005 0.06539491980096825
22 -5.6038 0.4933 -0.6938 -0.006000000000000005 0.0
19 -2.624 2.4677 0.6116 -0.017999999999999905 0.0
