atom_idx x y z attribution binding
13 3.573 -0.3105 -1.5483 0.137 0.0
14 3.5668 -0.8772 -2.6644 0.06099999999999994 3.4901035694365796
4 -4.0798 0.0787 -0.5983 0.04400000000000004 0.26150726614863756
15 4.8377 0.1261 -0.9616 0.027000000000000024 0.1667957480468455
12 2.3282 -0.117 -0.9025 0.02400000000000002 0.7167000735569313
18 7.2724 0.9096 0.0608 0.020000000000000018 0.0
1 -7.5932 0.8565 0.0567 0.017000000000000015 0.0
0 -6.9747 0.5949 1.1842 0.015000000000000013 0.0
23 -5.6022 0.2842 0.9721 0.014000000000000012 0.0
17 6.1466 1.1021 0.8081 0.01100000000000001 0.0
19 7.2274 0.3357 -1.1896 0.01100000000000001 0.0
22 -4.4258 -0.0518 1.5299 0.01100000000000001 0.0
16 4.9232 0.7015 0.2785 0.010000000000000009 0.0
20 6.0123 -0.0521 -1.6931 0.010000000000000009 0.0
2 -6.6136 0.7279 -1.0566 0.009000000000000008 0.0
3 -5.373 0.3606 -0.3404 -0.0010000000000000009 0.0
10 0.1568 -0.6745 -0.2278 -0.0050000000000000044 0.4466995143717319
21 -1.1941 -0.4243 -0.3506 -0.008000000000000007 0.0
8 -0.1589 -1.1093 2.1142 -0.009000000000000008 0.0
11 1.0411 -0.5235 -1.4279 -0.01200000000000001 0.0
9 0.6699 -1.0138 0.9893 -0.013000000000000012 0.0
5 -3.4519 -0.1867 0.5591 -0.017000000000000015 0.0
7 -1.5015 -0.8489 1.9478 -0.018000000000000016 0.0
6 -2.0484 -0.5028 0.7248 -0.030000000000000027 0.3455012190736973
