atom_idx x y z attribution binding
6 -4.5986 -0.049 -1.1296 0.14100000000000001 1.8063776870491965
9 -1.3384 -0.5013 0.4416 0.132 0.4790860735800706
5 -3.6367 -0.3889 -0.1983 0.11199999999999999 0.0
8 -2.3054 -0.1652 -0.482 0.06600000000000006 0.0
7 -5.974 -0.2778 -0.8414 0.061000000000000054 0.0
1 -0.7482 -1.3825 2.5375 0.04300000000000004 1.3157631807623267
4 -3.9918 -0.9547 1.0245 0.04125000000000001 0.0
10 0.0137 -0.2951 0.2007 0.03600000000000003 0.46634146810307575
3 -3.0279 -1.2953 1.9579 0.03425 0.0
2 -1.7108 -1.0613 1.6482 0.01200000000000001 0.0
18 2.714 0.1179 -0.2828 0.0050000000000000044 0.15859856478606568
12 0.5538 2.2407 -1.2618 0.0020000000000000018 0.1544492349848266
21 5.0945 -1.2797 0.1761 0.0 0.0
20 4.7667 -0.4798 1.4165 0.0 0.0
14 2.3022 2.1766 -2.9825 0.0 0.0
15 3.3448 1.7662 -3.2609 0.0 0.0
11 0.4941 0.4234 -1.347 -0.0030000000000000027 0.0
19 3.3876 -0.7136 1.7153 -0.0040000000000000036 0.12100066344098784
16 0.9672 -0.6265 1.1117 -0.006000000000000005 0.32962895953536764
13 0.9727 2.7257 -2.6346 -0.006000000000000005 0.10745989431550648
0 0.5589 -1.1829 2.3042 -0.013000000000000012 0.0
17 2.3874 -0.3915 0.8172 -0.03600000000000003 0.0
