atom_idx x y z attribution binding
14 3.2185 1.917 -1.0084 0.127 0.0
16 4.6916 1.8931 -0.9872 0.015000000000000013 0.0
0 -2.8007 0.7442 4.0504 0.010000000000000009 2.869456955580357
17 2.6491 -0.3986 -0.3023 0.0086666666666666 0.0
15 2.702 3.041 -1.3576 0.008000000000000007 1.0342463019440606
12 1.0053 0.9332 -0.7288 0.0030000000000000027 0.0
5 -2.5923 1.3639 -1.5344 0.0 0.0
8 -1.5275 -1.5863 -1.0704 0.0 0.0
9 -0.8253 -2.3065 -1.8234 0.0 1.327701150023394
10 -2.9811 -1.8879 -1.0021 0.0 0.0
4 -2.6392 1.1922 -0.0662 -0.0030000000000000027 0.025861301809378498
11 0.4144 -0.2364 -0.3745 -0.007000000000000006 0.0
7 -0.9783 -0.5168 -0.3016 -0.007000000000000006 0.0
3 -3.5064 1.9919 0.6631 -0.01100000000000001 0.0
6 -1.8302 0.2546 0.5293 -0.01100000000000001 0.0
1 -2.7458 0.8942 2.6655 -0.013000000000000012 0.0
2 -3.5429 1.8249 2.031 -0.019000000000000017 0.0
23 -1.8892 0.1113 1.8983 -0.019000000000000017 0.0
13 2.35 0.8516 -0.6902 -0.02200000000000002 0.0
18 3.8514 -1.0573 -0.0879 -0.031000000000000028 0.0
21 1.4698 -2.428 0.3105 -0.03400000000000003 0.0
19 3.8286 -2.3937 0.3232 -0.03700000000000003 0.0
20 2.6487 -3.0778 0.522 -0.04399999999999993 0.0
22 1.4543 -1.1 -0.0983 -0.05233333333333323 0.0023283670489063833
