atom_idx x y z attribution binding
6 0.1549 -1.9334 1.4289 0.28 3.137649964131973
5 0.2323 -1.683 -0.0825 0.12977777777777788 0.0
8 1.8725 -1.3513 -0.4068 0.028000000000000025 0.0
7 -0.1851 -2.9385 -0.7931 0.01100000000000001 2.5201813272461058
12 -0.3642 0.8021 -1.1418 0.010000000000000009 0.0
13 -1.1841 1.8634 -1.4811 0.009000000000000008 0.0
10 3.906 -0.1636 -0.1157 0.008000000000000007 0.0
4 -0.7851 -0.3346 -0.4931 0.007000000000000006 0.0033369645628773493
17 -4.3252 0.5324 -0.1523 0.0050000000000000044 0.0
9 2.4468 -0.2887 0.3399 0.0020000000000000018 0.0
11 4.5578 0.9067 0.6074 0.0 0.0
15 -3.5793 3.0993 -1.5608 -0.0030000000000000027 0.0
3 -2.1464 -0.3931 -0.1687 -0.007000000000000006 0.005444321026004487
16 -2.9894 0.6669 -0.5024 -0.014000000000000012 0.015301832831008874
14 -2.5109 1.7803 -1.1505 -0.015000000000000013 0.026894116335508977
2 -2.6142 -1.5105 0.4716 -0.02100000000000002 0.0
0 -4.7805 -0.5822 0.4845 -0.02300000000000002 0.0
1 -3.931 -1.5563 0.7748 -0.029000000000000026 2.355242043427089
