atom_idx x y z attribution binding
6 0.1225 -0.0285 2.9188 0.33199618466761943 1.5612809655983637
5 0.0044 0.6883 1.588 0.2457536467751658 0.0
4 1.4438 0.3771 0.6456 0.2159368888888889 0.09072151350373037
8 -1.4394 0.2065 0.7448 0.04299999999999993 0.033228249605055174
7 -0.0324 2.1678 1.9281 0.03599999999999992 1.5505572705535053
1 3.7773 -0.1718 -0.86 0.013000000000000012 0.0
15 2.1043 -0.8312 0.7467 0.01100000000000001 0.0
3 1.9796 1.304 -0.2274 0.01100000000000001 0.0
11 -3.7877 -0.5195 -0.6492 0.0 0.0
13 -3.2479 0.7444 -0.7576 0.0 0.0
12 -4.9538 -0.8761 -1.3429 0.0 0.7135843533494344
0 4.9309 -0.4408 -1.6055 0.0 1.6231247120575767
10 -3.1353 -1.4182 0.1682 0.0 0.0
9 -1.9796 -1.0559 0.8523 -0.02400000000000002 0.0
14 -2.0939 1.1027 -0.0731 -0.02400000000000002 0.0
2 3.118 1.0356 -0.9615 -0.02400000000000002 0.0
16 3.2486 -1.1025 0.0095 -0.02400000000000002 0.0
