atom_idx x y z attribution binding
12 1.4666 -1.3657 -0.7188 0.11299999999999999 0.0
13 1.7351 -0.3891 -1.482 0.10899999999999999 2.7057071580580394
14 2.5174 -2.0712 -0.2062 0.04599999999999993 2.6003954848136455
11 0.1046 -1.6603 -0.4486 0.03599999999999992 0.017001975713914545
16 4.3543 -0.5043 -0.0087 0.020999999999999908 0.011118775158647528
21 4.5321 0.5592 -0.867 0.017999999999999905 0.0
17 4.6346 -0.32 1.3353 0.016999999999999904 0.0
15 3.8861 -1.833 -0.4328 0.010000000000000009 0.0
18 5.0757 0.9197 1.7356 0.010000000000000009 0.0
8 -2.6483 -2.9096 -0.4699 0.007000000000000006 0.5365391760722856
9 -3.5286 -0.8892 -1.6418 0.007000000000000006 0.398679890985978
20 4.9742 1.7956 -0.4542 0.0030000000000000027 0.0
6 -3.0964 -0.7526 0.9503 0.0 0.1427648013668447
1 -3.3639 1.5042 0.0563 0.0 0.0
5 -6.3721 0.8711 0.0397 0.0 1.3886870932679274
4 -5.5156 -1.2696 0.0382 0.0 0.2790743784186909
3 -5.3176 -0.0379 0.2801 0.0 0.0
2 -3.994 0.3627 0.7982 0.0 0.0
0 -2.2381 1.9003 0.8147 0.0 0.4203431408039709
10 -0.9216 -0.8503 -1.0426 -0.0010000000000000009 0.0
7 -2.5821 -1.3893 -0.5739 -0.0040000000000000036 0.0
19 5.2514 1.9744 0.8817 -0.013000000000000012 0.0
