atom_idx x y z attribution binding
11 -2.7329 -1.5966 0.159 6.938893903907228e-18 0.39084419460952446
4 -1.4246 1.6687 0.2371 6.938893903907228e-18 0.0
19 6.2277 0.7997 -1.0717 6.938893903907228e-18 0.475858303821055
16 3.6205 1.1023 -0.605 6.938893903907228e-18 0.3299917440717643
12 -2.3583 -0.2954 0.1591 0.0 0.0
21 1.8178 -1.1392 -0.6175 0.0 0.0
20 5.5744 2.4945 0.6631 0.0 0.921900870792981
18 5.1506 2.9615 -1.7699 0.0 0.1970515743099879
17 5.1615 1.856 -0.6851 0.0 0.0
15 3.516 0.3064 0.5261 0.0 0.0
14 2.1788 -0.37 0.6296 0.0 0.0
13 1.1239 0.5529 0.6927 0.0 0.24531862251411135
22 2.0439 -0.3499 -1.7429 0.0 0.19310483855616117
8 -5.6635 1.1291 -0.6251 0.0 0.0
7 -4.6273 0.1942 -0.3496 0.0 0.0
6 -3.3448 0.6386 -0.1058 0.0 0.0
5 -2.7437 1.8405 -0.0518 0.0 0.8043564258490463
3 -1.2015 0.3535 0.364 0.0 0.0
1 0.32 -1.3102 -0.4372 -6.938893903907228e-18 0.0
10 -3.9868 -2.0189 -0.0801 -6.938893903907228e-18 0.0
9 -4.9297 -1.1163 -0.3339 -6.938893903907228e-18 0.777777690512581
2 0.0379 -0.2831 0.6642 -6.938893903907228e-18 0.0
0 0.0264 -2.5823 0.0504 -6.938893903907228e-18 0.13919156471769745
